0,  0.07256293296813965,109 , 24
1,  0.24371790885925293,1878 , 137
2,  0.11867809295654297,436 , 66
3,  0.0863649845123291,432 , 47
4,  0.0832669734954834,261 , 46
5,  0.10144615173339844,396 , 67
6,  0.16249990463256836,555 , 79
7,  0.3474140167236328,1886 , 181
8,  0.13776493072509766,999 , 94
9,  0.2210071086883545,688 , 140
10,  0.11055994033813477,887 , 71
11,  0.09343814849853516,343 , 51
12,  0.16396713256835938,826 , 105
13,  0.45166587829589844,1297 , 166
14,  0.14153313636779785,739 , 75
15,  0.1415081024169922,1581 , 100
16,  0.14595699310302734,935 , 105
17,  0.15974092483520508,396 , 72
18,  0.14890384674072266,954 , 136
19,  0.11565685272216797,903 , 68
20,  0.07275199890136719,171 , 38
22,  0.20976018905639648,900 , 153
23,  0.1214151382446289,800 , 82
25,  0.13769197463989258,587 , 104
26,  0.35910892486572266,3300 , 194
27,  0.08144688606262207,212 , 33
28,  0.6188819408416748,2089 , 278
29,  0.24095606803894043,3396 , 116
30,  0.2264413833618164,1069 , 127
31,  0.3409459590911865,1784 , 151
32,  0.07043099403381348,147 , 26
33,  0.25774478912353516,708 , 131
34,  0.18369293212890625,1023 , 117
35,  0.17652010917663574,1174 , 103
36,  0.2791259288787842,1431 , 120
37,  0.25014185905456543,1821 , 130
38,  0.34569692611694336,1035 , 162
39,  0.10485196113586426,495 , 64
40,  0.4946858882904053,3894 , 254
41,  0.23116397857666016,734 , 126
42,  0.11358213424682617,646 , 54
43,  0.11524581909179688,378 , 74
44,  0.0949103832244873,529 , 58
45,  0.12073087692260742,652 , 69
46,  0.11917591094970703,1172 , 85
47,  0.07149505615234375,160 , 28
48,  0.1515331268310547,640 , 97
49,  0.4781622886657715,1735 , 245
50,  0.28913283348083496,954 , 171
51,  0.1303117275238037,706 , 88
52,  0.2604227066040039,785 , 151
53,  0.1942920684814453,473 , 74
54,  0.087677001953125,358 , 70
55,  0.19202399253845215,1840 , 103
56,  9.952555894851685,3487 , 259
57,  0.4326012134552002,1638 , 220
58,  0.2453169822692871,942 , 171
59,  0.17070484161376953,1299 , 110
60,  0.1304938793182373,869 , 89
61,  0.2107698917388916,638 , 116
62,  0.09304404258728027,517 , 59
63,  0.08145523071289062,257 , 47
64,  0.0913398265838623,742 , 45
65,  0.12599396705627441,585 , 66
66,  0.07478904724121094,215 , 43
67,  0.2611260414123535,1776 , 128
68,  0.14718914031982422,935 , 72
69,  0.20027709007263184,647 , 101
70,  0.10843396186828613,814 , 62
71,  0.2901580333709717,1413 , 155
72,  0.08382582664489746,293 , 52
73,  0.09697985649108887,689 , 51
74,  0.1794271469116211,1444 , 112
75,  0.5758559703826904,573 , 75
76,  0.10033512115478516,604 , 69
77,  0.2422959804534912,856 , 81
78,  6.2426159381866455,2594 , 179
79,  0.1958010196685791,566 , 105
80,  0.11387896537780762,714 , 79
81,  0.14118504524230957,747 , 115
82,  0.08638119697570801,326 , 61
83,  0.09119296073913574,664 , 47
84,  0.11884474754333496,632 , 96
85,  0.09170269966125488,688 , 47
86,  0.16585612297058105,583 , 107
87,  0.12958502769470215,888 , 108
89,  2.9091780185699463,1991 , 229
90,  0.23289108276367188,1688 , 141
91,  0.14618611335754395,1447 , 81
92,  0.07257390022277832,141 , 28
93,  0.22510313987731934,2370 , 127
95,  0.1574258804321289,784 , 91
96,  0.31730103492736816,2388 , 192
97,  1.92793607711792,2187 , 250
98,  0.16469502449035645,804 , 85
99,  0.17253875732421875,1030 , 141
