0,  0.074951171875,196 ,18
1,  0.6989409923553467,4310 ,131
2,  0.135498046875,430 ,44
3,  0.27135682106018066,748 ,76
4,  0.3059377670288086,1219 ,109
5,  1.3866450786590576,1137 ,74
6,  0.22665762901306152,741 ,84
7,  0.5701611042022705,1793 ,164
8,  0.19516515731811523,805 ,68
9,  0.22576427459716797,876 ,101
10,  0.10734391212463379,488 ,37
11,  0.19989776611328125,1323 ,66
12,  0.3857121467590332,2156 ,110
15,  0.6126298904418945,1497 ,173
17,  0.12840604782104492,739 ,54
18,  0.389707088470459,1252 ,98
19,  0.23009085655212402,1097 ,96
20,  0.0799570083618164,305 ,38
21,  0.9126811027526855,3337 ,187
22,  0.38173794746398926,1479 ,112
23,  0.406843900680542,975 ,105
24,  0.2627429962158203,1099 ,101
25,  0.36432671546936035,1017 ,109
26,  2.6714742183685303,2930 ,205
27,  0.08802199363708496,253 ,28
28,  1.477813959121704,3401 ,177
29,  1.8506779670715332,3320 ,197
31,  1.1209416389465332,3075 ,202
32,  0.08201289176940918,281 ,19
34,  0.8678619861602783,2394 ,146
35,  0.3840770721435547,1140 ,136
36,  1.061349868774414,2426 ,257
37,  1.266610860824585,2861 ,183
39,  0.3645319938659668,1260 ,59
41,  0.24898576736450195,1281 ,77
42,  0.6602737903594971,767 ,80
44,  0.20934176445007324,723 ,81
45,  0.13161301612854004,511 ,57
46,  0.251694917678833,1417 ,75
47,  0.09116601943969727,342 ,44
48,  0.09700298309326172,396 ,21
50,  0.4516870975494385,2561 ,137
51,  0.2673451900482178,1152 ,85
52,  0.49950504302978516,1738 ,114
53,  0.1368551254272461,410 ,42
54,  0.11453604698181152,400 ,63
55,  0.8603100776672363,2423 ,111
57,  0.6042098999023438,1961 ,109
58,  1.0704491138458252,3057 ,188
59,  0.638613224029541,1046 ,149
60,  0.25144195556640625,730 ,81
61,  0.5332002639770508,1925 ,118
62,  0.14588403701782227,905 ,54
63,  0.13968825340270996,622 ,67
64,  17.95317506790161,1231 ,84
65,  0.09829831123352051,317 ,40
66,  0.0988771915435791,409 ,38
68,  54.38615703582764,6152 ,303
69,  0.175919771194458,639 ,100
70,  0.13296985626220703,668 ,46
71,  52.752360820770264,2831 ,224
72,  0.10219383239746094,546 ,55
73,  5.021071910858154,2480 ,289
74,  0.5495867729187012,1599 ,97
75,  0.07235598564147949,148 ,26
76,  0.23862099647521973,606 ,100
77,  2.0219132900238037,751 ,80
78,  10.541193008422852,2077 ,124
79,  0.5067100524902344,2562 ,144
80,  0.2092440128326416,677 ,81
81,  0.7769179344177246,1283 ,162
82,  0.0817251205444336,292 ,36
83,  0.26307106018066406,969 ,81
84,  0.23119306564331055,682 ,94
85,  0.2793707847595215,743 ,81
86,  0.38324713706970215,1100 ,125
87,  0.32238221168518066,959 ,110
88,  3.9641871452331543,2016 ,163
89,  0.4873373508453369,1469 ,189
90,  0.599729061126709,1399 ,169
91,  0.3766920566558838,864 ,96
92,  0.08724093437194824,188 ,22
93,  0.7626340389251709,1098 ,161
94,  1.16035795211792,2473 ,192
95,  0.22923922538757324,1322 ,78
96,  0.7579340934753418,1789 ,208
98,  0.39084529876708984,2195 ,86
99,  0.6848220825195312,1634 ,89
