0,  0.0791630744934082,360 ,37
1,  0.26897096633911133,3515 ,134
2,  0.07790803909301758,370 ,51
3,  0.0899190902709961,557 ,48
4,  0.3112938404083252,1965 ,112
5,  0.10233092308044434,775 ,86
6,  0.10164690017700195,752 ,69
7,  0.29314684867858887,2160 ,187
8,  0.1359701156616211,1204 ,89
9,  0.2627408504486084,1362 ,144
10,  0.10739398002624512,1303 ,58
11,  0.10574483871459961,632 ,50
12,  0.15541291236877441,1879 ,96
13,  4.325130939483643,4660 ,204
14,  0.15161919593811035,2106 ,99
15,  0.17170190811157227,2177 ,124
16,  0.16442394256591797,1825 ,111
17,  0.18985486030578613,1167 ,70
18,  0.13897395133972168,1565 ,67
19,  0.13295888900756836,1287 ,73
20,  0.07973814010620117,444 ,52
21,  0.5063991546630859,3195 ,190
22,  0.1888580322265625,1923 ,140
23,  0.1062769889831543,1042 ,82
24,  0.5050110816955566,1783 ,138
25,  0.18116402626037598,916 ,126
26,  1.3159468173980713,6466 ,391
27,  0.08615684509277344,390 ,41
28,  0.7121126651763916,4210 ,220
29,  0.2951998710632324,4378 ,129
30,  0.12317991256713867,975 ,74
31,  0.26003193855285645,2354 ,127
32,  0.07103896141052246,234 ,24
33,  0.5270199775695801,3484 ,265
34,  0.24858593940734863,2021 ,176
35,  0.1742711067199707,1614 ,123
36,  0.26401782035827637,2608 ,114
37,  0.28465890884399414,2911 ,136
38,  0.2974860668182373,1594 ,154
39,  0.10339188575744629,728 ,71
40,  2.3180742263793945,5899 ,215
41,  0.25924110412597656,1891 ,141
42,  0.20938396453857422,1390 ,51
43,  0.10276126861572266,644 ,74
44,  0.11846399307250977,1311 ,75
45,  0.1193380355834961,922 ,64
46,  0.12783002853393555,1460 ,66
47,  0.08675599098205566,564 ,39
48,  0.14208698272705078,1056 ,101
49,  0.38246989250183105,2781 ,195
50,  0.2605719566345215,2069 ,197
51,  0.13616371154785156,1156 ,88
52,  0.2737271785736084,1978 ,196
53,  0.13999009132385254,820 ,69
54,  0.0976719856262207,408 ,42
55,  0.211961030960083,2121 ,108
56,  0.7326068878173828,4830 ,277
57,  0.9395310878753662,3528 ,249
58,  0.4555330276489258,3387 ,237
59,  0.23834800720214844,1741 ,109
60,  0.13439702987670898,1055 ,92
61,  0.2039170265197754,1647 ,130
62,  1.401637077331543,2327 ,118
63,  0.09356808662414551,785 ,75
64,  0.09707093238830566,969 ,44
65,  0.10353994369506836,753 ,59
66,  0.07866168022155762,506 ,43
67,  0.25408005714416504,1963 ,139
68,  0.16580581665039062,1627 ,74
69,  0.15266704559326172,959 ,129
70,  0.12868595123291016,1260 ,87
71,  0.3338308334350586,2574 ,155
72,  0.07822513580322266,594 ,36
73,  0.09673023223876953,946 ,50
74,  0.19295525550842285,1560 ,112
75,  0.18604302406311035,950 ,72
76,  0.12584280967712402,878 ,95
77,  0.18853211402893066,1112 ,87
78,  0.2224588394165039,2241 ,144
79,  0.19386792182922363,2063 ,122
80,  0.12083697319030762,965 ,78
81,  0.13788795471191406,1032 ,116
82,  0.08487319946289062,596 ,65
83,  0.10486769676208496,862 ,49
84,  0.10362982749938965,724 ,80
85,  0.10872578620910645,1059 ,70
86,  0.12509632110595703,861 ,91
87,  0.40014219284057617,2190 ,173
88,  1.51359224319458,2531 ,150
89,  0.41475486755371094,2992 ,242
90,  0.23705005645751953,2087 ,153
91,  0.14731907844543457,1284 ,69
92,  0.07237505912780762,208 ,27
93,  0.30081915855407715,3628 ,143
